100000184531749,544,93.933823529412,6.0661764705882,1548.4848484848,76,133,38,4.5112781954887,6.7669172932331,6.015037593985,15.037593984962,2.2556390977444,0.75187969924812,1.5037593984962,4.5112781954887,2.2556390977444,4.5112781954887,6.7669172932331,1.5037593984962,3.0075187969925,2.2556390977444,2.2556390977444,3.0075187969925,1.5037593984962,3.0075187969925,5.2631578947368,1.5037593984962,0.75187969924812,1.5037593984962,0.75187969924812,0.75187969924812,1.5037593984962,2.2556390977444,3.7593984962406,0.75187969924812,0.75187969924812,0.75187969924812,1.5037593984962,0.75187969924812,0.75187969924812,1.5037593984962,0.75187969924812,1.5037593984962,0.75187969924812,0.75187969924812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014720314033366,0.0098135426889107,0,0.0019627085377821,0.0039254170755643,0.010794896957802,0.010794896957802,0,0.0039254170755643,0.24926398429833,26.789473684211
100000966526483,559,87.83542039356,12.16457960644,722.05882352941,43,162,17,0.61728395061728,0,4.9382716049383,6.1728395061728,3.0864197530864,0.61728395061728,1.2345679012346,1.2345679012346,1.2345679012346,0,1.2345679012346,1.8518518518519,3.0864197530864,3.0864197530864,0.61728395061728,0,0,0,3.7037037037037,0.61728395061728,0,0.61728395061728,2.4691358024691,0.61728395061728,0.61728395061728,12.345679012346,0.61728395061728,0.61728395061728,0,0,0,0.61728395061728,0,0,0,2.4691358024691,3.0864197530864,3.0864197530864,4.9382716049383,9.8765432098765,0.61728395061728,4.320987654321,0.61728395061728,0.61728395061728,0.61728395061728,0.61728395061728,0.61728395061728,0.61728395061728,0.61728395061728,3.0864197530864,0.61728395061728,0.61728395061728,2.4691358024691,1.2345679012346,1.2345679012346,1.8518518518519,0.61728395061728,1.8518518518519,0.61728395061728,0.61728395061728,0.61728395061728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0052117263843648,0.0006514657980456,0.0045602605863192,0.0071661237785016,0.0026058631921824,0.0084690553745928,0.003257328990228,0.0013029315960912,0.0045602605863192,0.23061889250814,90.235294117647
100000807245444,169,92.899408284024,7.1005917159763,1308.3333333333,18,59,9,0,1.6949152542373,0,5.0847457627119,1.6949152542373,0,0,0,0,0,1.6949152542373,1.6949152542373,1.6949152542373,0,0,0,0,1.6949152542373,8.4745762711864,0,0,1.6949152542373,1.6949152542373,0,0,5.0847457627119,5.0847457627119,0,0,0,0,0,0,0,0,0,3.3898305084746,0,8.4745762711864,23.728813559322,3.3898305084746,0,0,3.3898305084746,0,0,0,0,1.6949152542373,0,0,0,0,0,0,0,0,5.0847457627119,0,0,0,1.6949152542373,3.3898305084746,1.6949152542373,1.6949152542373,1.6949152542373,1.6949152542373,1.6949152542373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014563106796117,0.0064724919093851,0.045307443365696,0.0016181229773463,0.0032362459546926,0.040453074433657,0.019417475728155,0,0.014563106796117,0.18770226537217,68.555555555556
1360550593,411,97.080291970803,2.9197080291971,3325,39,425,40,0.47058823529412,0.47058823529412,0.47058823529412,11.529411764706,2.3529411764706,0,0.23529411764706,0.23529411764706,0.47058823529412,0,0,0.70588235294118,2.1176470588235,4.4705882352941,0,0.47058823529412,2.5882352941176,1.1764705882353,4.9411764705882,0.94117647058824,0.70588235294118,1.1764705882353,1.1764705882353,0.94117647058824,0.70588235294118,1.8823529411765,1.1764705882353,0,0.23529411764706,0.94117647058824,0,1.1764705882353,0.23529411764706,0.47058823529412,0.47058823529412,1.1764705882353,2.1176470588235,1.4117647058824,2.5882352941176,5.6470588235294,0,1.1764705882353,0,2.1176470588235,0.94117647058824,0,0,0.94117647058824,0.47058823529412,0.47058823529412,0,0,1.8823529411765,5.8823529411765,0,0,0.23529411764706,0,15.764705882353,0,1.6470588235294,0.23529411764706,0,1.1764705882353,0.70588235294118,0,0.23529411764706,0,0.70588235294118,0.47058823529412,0.23529411764706,0.23529411764706,0.23529411764706,0.23529411764706,0.23529411764706,0.70588235294118,0.23529411764706,0.70588235294118,0.47058823529412,0.23529411764706,0.23529411764706,0.23529411764706,0.47058823529412,0.23529411764706,0.23529411764706,0.47058823529412,0.23529411764706,0.23529411764706,0.23529411764706,0.23529411764706,0.23529411764706,0.23529411764706,0.23529411764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012040557667934,0.0057034220532319,0.0025348542458809,0.0025348542458809,0.0044359949302915,0.0050697084917617,0.0038022813688213,0.00063371356147022,0.0044359949302915,0.33776932826362,39.425
100001108193506,368,84.782608695652,15.217391304348,557.14285714286,36,485,42,0.20618556701031,1.4432989690722,1.8556701030928,19.79381443299,1.6494845360825,0.41237113402062,1.0309278350515,0.41237113402062,0.20618556701031,0,0.41237113402062,0,1.6494845360825,0.82474226804124,0.20618556701031,0.41237113402062,0.41237113402062,1.2371134020619,4.7422680412371,0.61855670103093,2.8865979381443,0.41237113402062,0.61855670103093,0,2.2680412371134,2.0618556701031,3.7113402061856,0.20618556701031,0,1.6494845360825,0.20618556701031,1.4432989690722,0.20618556701031,0,0.41237113402062,1.4432989690722,1.2371134020619,3.7113402061856,1.8556701030928,6.1855670103093,0,0.82474226804124,0,0.20618556701031,0,0,0,2.0618556701031,0.61855670103093,0.20618556701031,0,0,0.20618556701031,0.82474226804124,0.20618556701031,2.4742268041237,0,0.20618556701031,11.958762886598,0,3.0927835051546,0,0,0,0,0,0,0,0,0.41237113402062,0,0,0.20618556701031,0.41237113402062,0.20618556701031,0.20618556701031,0,0,0,0.20618556701031,0,0,0,0.41237113402062,0.41237113402062,0,2.680412371134,0.41237113402062,0,0,0,0.82474226804124,0,0.20618556701031,0.20618556701031,0.20618556701031,0.20618556701031,0.61855670103093,0.20618556701031,0.20618556701031,0.20618556701031,0.20618556701031,0.20618556701031,0.20618556701031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021505376344086,0.01564027370479,0.010752688172043,0.0019550342130987,0.00097751710654936,0.0058651026392962,0.0078201368523949,0,0.0048875855327468,0.34017595307918,24.333333333333
100006599203697,79,84.810126582278,15.189873417722,558.33333333333,5,32,3,0,0,0,21.875,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,12.5,0,0,3.125,0,0,12.5,0,0,0,3.125,9.375,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,0,0,3.125,0,0,0,0,0,0,3.125,0,0,0,0,3.125,0,9.375,3.125,0,0,0,0,0,0,3.125,6.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017857142857143,0,0,0.017857142857143,0,0,0,0,0,0.33928571428571,18.333333333333
659368463,796,45.72864321608,54.27135678392,84.259259259259,96,568,91,0.17605633802817,1.7605633802817,5.4577464788732,15.492957746479,2.112676056338,0.17605633802817,0.52816901408451,0.88028169014085,0.35211267605634,0,0.70422535211268,0.35211267605634,0.35211267605634,1.4084507042254,0.17605633802817,1.2323943661972,1.2323943661972,1.9366197183099,4.7535211267606,0.35211267605634,1.5845070422535,1.056338028169,1.5845070422535,0.52816901408451,1.5845070422535,3.169014084507,11.971830985915,0.17605633802817,0.17605633802817,1.4084507042254,0.17605633802817,2.2887323943662,0.52816901408451,0,0.17605633802817,1.056338028169,2.4647887323944,0.35211267605634,3.169014084507,3.6971830985915,0,2.9929577464789,0.70422535211268,0,0.35211267605634,0,0,0.88028169014085,1.2323943661972,0.52816901408451,0,0,0.52816901408451,0.17605633802817,0.17605633802817,0,0.17605633802817,0.17605633802817,4.2253521126761,0,1.2323943661972,0.17605633802817,0.17605633802817,0,0,0,0.17605633802817,0,0.17605633802817,0.70422535211268,0.35211267605634,0.17605633802817,0,0,0.35211267605634,0.17605633802817,0,0,0,0.17605633802817,0,0,0.52816901408451,0.35211267605634,0.52816901408451,0.17605633802817,0.35211267605634,0.35211267605634,0,0,0.17605633802817,0.52816901408451,0.17605633802817,0,0.17605633802817,0,0,0.35211267605634,0,0.35211267605634,0,0.17605633802817,0,0.17605633802817,0.17605633802817,0.17605633802817,0.17605633802817,0.17605633802817,0.17605633802817,0.35211267605634,0.17605633802817,0.17605633802817,0.35211267605634,0.35211267605634,0.17605633802817,0.35211267605634,0.17605633802817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.024649222601441,0.0049298445202882,0.0056882821387941,0.00075843761850588,0.00037921880925294,0.0026545316647706,0.0045506257110353,0.0011376564277588,0.0045506257110353,0.3481228668942,28.967032967033
100001468972444,120,95.833333333333,4.1666666666667,2300,10,69,1,1.4492753623188,2.8985507246377,0,10.144927536232,0,0,2.8985507246377,2.8985507246377,1.4492753623188,0,1.4492753623188,0,0,4.3478260869565,0,0,2.8985507246377,0,1.4492753623188,1.4492753623188,0,2.8985507246377,2.8985507246377,0,1.4492753623188,13.04347826087,0,1.4492753623188,0,4.3478260869565,0,11.594202898551,0,0,1.4492753623188,0,0,0,2.8985507246377,0,0,4.3478260869565,0,0,5.7971014492754,0,0,0,0,2.8985507246377,0,0,1.4492753623188,0,1.4492753623188,0,0,0,0,0,1.4492753623188,1.4492753623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4492753623188,0,0,0,0,0,0,0,0,1.4492753623188,0,0,0,0,0,0,1.4492753623188,0,1.4492753623188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.76190476190476,20
100002083630229,933,79.635584137192,20.364415862808,391.05263157895,638,570,60,0,10.701754385965,1.9298245614035,9.6491228070175,6.6666666666667,0.17543859649123,0,0,3.5087719298246,0.17543859649123,4.3859649122807,0.70175438596491,0,4.3859649122807,1.5789473684211,0.35087719298246,1.9298245614035,1.5789473684211,4.0350877192982,2.4561403508772,0.87719298245614,1.0526315789474,1.0526315789474,0.52631578947368,0.35087719298246,1.0526315789474,5.6140350877193,0,0,0.35087719298246,0.52631578947368,0.52631578947368,0.52631578947368,0.17543859649123,0.17543859649123,3.1578947368421,4.7368421052632,0,1.0526315789474,1.5789473684211,2.1052631578947,0.17543859649123,0.17543859649123,0.17543859649123,0.35087719298246,0,0,0.17543859649123,2.6315789473684,0.35087719298246,0.17543859649123,0,0,0.52631578947368,0,0,0,1.2280701754386,1.9298245614035,0.17543859649123,0.17543859649123,0,0.52631578947368,0,0.87719298245614,0,0.70175438596491,0.35087719298246,0.52631578947368,0,0.35087719298246,0.17543859649123,0,0,0,0.35087719298246,0,0.17543859649123,0,0,0,0,0,0.17543859649123,0.17543859649123,0,0.35087719298246,0,0,0.17543859649123,0,0,0.17543859649123,0,0.17543859649123,0,0,0.35087719298246,0,0,0,0.17543859649123,0,0,0,0.35087719298246,0,0.35087719298246,0,0,0,0,0.35087719298246,0,0.17543859649123,0.35087719298246,0,0.35087719298246,0.35087719298246,0.52631578947368,0.17543859649123,0.17543859649123,0.17543859649123,0.17543859649123,0.17543859649123,0.17543859649123,0.17543859649123,0.52631578947368,1.2280701754386,0.17543859649123,0.35087719298246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0095772787318362,0.0095772787318362,0.021796565389696,0.00066050198150594,0.0059445178335535,0.0082562747688243,0.0069352708058124,0.0023117569352708,0.0099075297225892,0.33421400264201,50.45
100003363377993,307,96.091205211726,3.9087947882736,2458.3333333333,19,84,2,0,0,0,5.952380952381,1.1904761904762,1.1904761904762,1.1904761904762,0,0,0,2.3809523809524,0,0,1.1904761904762,1.1904761904762,0,0,1.1904761904762,8.3333333333333,3.5714285714286,0,0,0,0,0,2.3809523809524,0,0,0,0,0,0,0,0,0,3.5714285714286,0,0,1.1904761904762,2.3809523809524,1.1904761904762,0,0,0,0,0,0,0,2.3809523809524,0,0,1.1904761904762,0,2.3809523809524,0,0,0,0,32.142857142857,0,14.285714285714,0,0,0,0,0,0,0,0,3.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.3809523809524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
